"","steps","date","interval"
"2753",0,2012-10-10,"1320"
"2754",0,2012-10-10,"1325"
"2755",0,2012-10-10,"1330"
"2756",0,2012-10-10,"1335"
"2757",0,2012-10-10,"1340"
"2758",0,2012-10-10,"1345"
"2759",0,2012-10-10,"1350"
"2760",0,2012-10-10,"1355"
"2761",0,2012-10-10,"1400"
"2762",0,2012-10-10,"1405"
"2763",103,2012-10-10,"1410"
"2764",119,2012-10-10,"1415"
"2765",0,2012-10-10,"1420"
"2766",0,2012-10-10,"1425"
"2767",0,2012-10-10,"1430"
"2768",70,2012-10-10,"1435"
"2769",125,2012-10-10,"1440"
"2770",0,2012-10-10,"1445"
"2771",0,2012-10-10,"1450"
"2772",0,2012-10-10,"1455"
"2773",0,2012-10-10,"1500"
"2774",0,2012-10-10,"1505"
"2775",0,2012-10-10,"1510"
"2776",0,2012-10-10,"1515"
"2777",0,2012-10-10,"1520"
"2778",0,2012-10-10,"1525"
"2779",176,2012-10-10,"1530"
"2780",71,2012-10-10,"1535"
"2781",43,2012-10-10,"1540"
"2782",340,2012-10-10,"1545"
"2783",7,2012-10-10,"1550"
"2784",13,2012-10-10,"1555"
"2785",15,2012-10-10,"1600"
"2786",0,2012-10-10,"1605"
"2787",0,2012-10-10,"1610"
"2788",0,2012-10-10,"1615"
"2789",0,2012-10-10,"1620"
"2790",0,2012-10-10,"1625"
"2791",0,2012-10-10,"1630"
"2792",0,2012-10-10,"1635"
"2793",0,2012-10-10,"1640"
"2794",0,2012-10-10,"1645"
"2795",0,2012-10-10,"1650"
"2796",15,2012-10-10,"1655"
"2797",50,2012-10-10,"1700"
"2798",271,2012-10-10,"1705"
"2799",106,2012-10-10,"1710"
"2800",272,2012-10-10,"1715"
"2801",308,2012-10-10,"1720"
"2802",0,2012-10-10,"1725"
"2803",0,2012-10-10,"1730"
"2804",111,2012-10-10,"1735"
"2805",281,2012-10-10,"1740"
"2806",11,2012-10-10,"1745"
"2807",139,2012-10-10,"1750"
"2808",36,2012-10-10,"1755"
"2809",0,2012-10-10,"1800"
"2810",0,2012-10-10,"1805"
"2811",0,2012-10-10,"1810"
"2812",0,2012-10-10,"1815"
"2813",0,2012-10-10,"1820"
"2814",0,2012-10-10,"1825"
"2815",58,2012-10-10,"1830"
"2816",63,2012-10-10,"1835"
"2817",260,2012-10-10,"1840"
"2818",82,2012-10-10,"1845"
"2819",310,2012-10-10,"1850"
"2820",0,2012-10-10,"1855"
"2821",0,2012-10-10,"1900"
"2822",0,2012-10-10,"1905"
"2823",8,2012-10-10,"1910"
"2824",12,2012-10-10,"1915"
"2825",364,2012-10-10,"1920"
"2826",219,2012-10-10,"1925"
"2827",0,2012-10-10,"1930"
"2828",0,2012-10-10,"1935"
"2829",0,2012-10-10,"1940"
"2830",174,2012-10-10,"1945"
"2831",205,2012-10-10,"1950"
"2832",12,2012-10-10,"1955"
"2833",0,2012-10-10,"2000"
"2834",0,2012-10-10,"2005"
"2835",11,2012-10-10,"2010"
"2836",17,2012-10-10,"2015"
"2837",0,2012-10-10,"2020"
"2838",0,2012-10-10,"2025"
"2839",37,2012-10-10,"2030"
"2840",0,2012-10-10,"2035"
"2841",0,2012-10-10,"2040"
"2842",105,2012-10-10,"2045"
"2843",34,2012-10-10,"2050"
"2844",0,2012-10-10,"2055"
"2845",152,2012-10-10,"2100"
"2846",0,2012-10-10,"2105"
"2847",0,2012-10-10,"2110"
"2848",0,2012-10-10,"2115"
"2849",0,2012-10-10,"2120"
"2850",0,2012-10-10,"2125"
"2851",0,2012-10-10,"2130"
"2852",0,2012-10-10,"2135"
"2853",0,2012-10-10,"2140"
"2854",0,2012-10-10,"2145"
"2855",0,2012-10-10,"2150"
"2856",0,2012-10-10,"2155"
"2857",0,2012-10-10,"2200"
"2858",0,2012-10-10,"2205"
"2859",0,2012-10-10,"2210"
"2860",112,2012-10-10,"2215"
"2861",23,2012-10-10,"2220"
"2862",12,2012-10-10,"2225"
"2863",8,2012-10-10,"2230"
"2864",0,2012-10-10,"2235"
"2865",0,2012-10-10,"2240"
"2866",0,2012-10-10,"2245"
"2867",0,2012-10-10,"2250"
"2868",0,2012-10-10,"2255"
"2869",7,2012-10-10,"2300"
"2870",0,2012-10-10,"2305"
"2871",0,2012-10-10,"2310"
"2872",0,2012-10-10,"2315"
"2873",0,2012-10-10,"2320"
"2874",0,2012-10-10,"2325"
"2875",0,2012-10-10,"2330"
"2876",0,2012-10-10,"2335"
"2877",0,2012-10-10,"2340"
"2878",0,2012-10-10,"2345"
"2879",8,2012-10-10,"2350"
"2880",0,2012-10-10,"2355"
"2881",0,2012-10-11,"0"
"2882",0,2012-10-11,"5"
"2883",0,2012-10-11,"10"
"2884",8,2012-10-11,"15"
"2885",0,2012-10-11,"20"
"2886",0,2012-10-11,"25"
"2887",0,2012-10-11,"30"
"2888",0,2012-10-11,"35"
"2889",0,2012-10-11,"40"
"2890",0,2012-10-11,"45"
"2891",0,2012-10-11,"50"
"2892",0,2012-10-11,"55"
"2893",0,2012-10-11,"100"
"2894",0,2012-10-11,"105"
"2895",8,2012-10-11,"110"
"2896",0,2012-10-11,"115"
"2897",0,2012-10-11,"120"
"2898",0,2012-10-11,"125"
"2899",0,2012-10-11,"130"
"2900",0,2012-10-11,"135"
"2901",0,2012-10-11,"140"
"2902",0,2012-10-11,"145"
"2903",0,2012-10-11,"150"
"2904",0,2012-10-11,"155"
"2905",0,2012-10-11,"200"
"2906",0,2012-10-11,"205"
"2907",0,2012-10-11,"210"
"2908",0,2012-10-11,"215"
"2909",0,2012-10-11,"220"
"2910",0,2012-10-11,"225"
"2911",0,2012-10-11,"230"
"2912",0,2012-10-11,"235"
"2913",0,2012-10-11,"240"
"2914",0,2012-10-11,"245"
"2915",0,2012-10-11,"250"
"2916",0,2012-10-11,"255"
"2917",0,2012-10-11,"300"
"2918",0,2012-10-11,"305"
"2919",0,2012-10-11,"310"
"2920",0,2012-10-11,"315"
"2921",0,2012-10-11,"320"
"2922",0,2012-10-11,"325"
"2923",0,2012-10-11,"330"
"2924",0,2012-10-11,"335"
"2925",0,2012-10-11,"340"
"2926",0,2012-10-11,"345"
"2927",0,2012-10-11,"350"
"2928",0,2012-10-11,"355"
"2929",0,2012-10-11,"400"
"2930",0,2012-10-11,"405"
"2931",0,2012-10-11,"410"
"2932",0,2012-10-11,"415"
"2933",0,2012-10-11,"420"
"2934",0,2012-10-11,"425"
"2935",0,2012-10-11,"430"
"2936",0,2012-10-11,"435"
"2937",139,2012-10-11,"440"
"2938",15,2012-10-11,"445"
"2939",0,2012-10-11,"450"
"2940",0,2012-10-11,"455"
"2941",0,2012-10-11,"500"
"2942",0,2012-10-11,"505"
"2943",0,2012-10-11,"510"
"2944",0,2012-10-11,"515"
"2945",0,2012-10-11,"520"
"2946",0,2012-10-11,"525"
"2947",0,2012-10-11,"530"
"2948",0,2012-10-11,"535"
"2949",0,2012-10-11,"540"
"2950",0,2012-10-11,"545"
"2951",0,2012-10-11,"550"
"2952",11,2012-10-11,"555"
"2953",0,2012-10-11,"600"
"2954",10,2012-10-11,"605"
"2955",40,2012-10-11,"610"
"2956",0,2012-10-11,"615"
"2957",0,2012-10-11,"620"
"2958",32,2012-10-11,"625"
"2959",34,2012-10-11,"630"
"2960",105,2012-10-11,"635"
"2961",33,2012-10-11,"640"
"2962",8,2012-10-11,"645"
"2963",16,2012-10-11,"650"
"2964",18,2012-10-11,"655"
"2965",0,2012-10-11,"700"
"2966",9,2012-10-11,"705"
"2967",0,2012-10-11,"710"
"2968",0,2012-10-11,"715"
"2969",27,2012-10-11,"720"
"2970",22,2012-10-11,"725"
"2971",0,2012-10-11,"730"
"2972",50,2012-10-11,"735"
"2973",0,2012-10-11,"740"
"2974",0,2012-10-11,"745"
"2975",0,2012-10-11,"750"
"2976",23,2012-10-11,"755"
"2977",43,2012-10-11,"800"
"2978",70,2012-10-11,"805"
"2979",619,2012-10-11,"810"
"2980",743,2012-10-11,"815"
"2981",446,2012-10-11,"820"
"2982",748,2012-10-11,"825"
"2983",424,2012-10-11,"830"
"2984",747,2012-10-11,"835"
"2985",739,2012-10-11,"840"
"2986",741,2012-10-11,"845"
"2987",726,2012-10-11,"850"
"2988",166,2012-10-11,"855"
"2989",548,2012-10-11,"900"
"2990",343,2012-10-11,"905"
"2991",13,2012-10-11,"910"
"2992",26,2012-10-11,"915"
"2993",64,2012-10-11,"920"
"2994",0,2012-10-11,"925"
"2995",0,2012-10-11,"930"
"2996",0,2012-10-11,"935"
"2997",0,2012-10-11,"940"
"2998",0,2012-10-11,"945"
"2999",0,2012-10-11,"950"
"3000",0,2012-10-11,"955"
"3001",0,2012-10-11,"1000"
"3002",0,2012-10-11,"1005"
"3003",0,2012-10-11,"1010"
"3004",0,2012-10-11,"1015"
"3005",0,2012-10-11,"1020"
"3006",0,2012-10-11,"1025"
"3007",0,2012-10-11,"1030"
"3008",0,2012-10-11,"1035"
"3009",0,2012-10-11,"1040"
"3010",0,2012-10-11,"1045"
"3011",0,2012-10-11,"1050"
"3012",0,2012-10-11,"1055"
"3013",0,2012-10-11,"1100"
"3014",0,2012-10-11,"1105"
"3015",0,2012-10-11,"1110"
"3016",0,2012-10-11,"1115"
"3017",0,2012-10-11,"1120"
"3018",7,2012-10-11,"1125"
"3019",46,2012-10-11,"1130"
"3020",0,2012-10-11,"1135"
"3021",0,2012-10-11,"1140"
"3022",0,2012-10-11,"1145"
"3023",0,2012-10-11,"1150"
"3024",0,2012-10-11,"1155"
"3025",0,2012-10-11,"1200"
"3026",0,2012-10-11,"1205"
"3027",0,2012-10-11,"1210"
"3028",31,2012-10-11,"1215"
"3029",45,2012-10-11,"1220"
"3030",0,2012-10-11,"1225"
"3031",0,2012-10-11,"1230"
"3032",0,2012-10-11,"1235"
"3033",0,2012-10-11,"1240"
"3034",0,2012-10-11,"1245"
"3035",0,2012-10-11,"1250"
"3036",0,2012-10-11,"1255"
"3037",0,2012-10-11,"1300"
"3038",0,2012-10-11,"1305"
"3039",0,2012-10-11,"1310"
"3040",0,2012-10-11,"1315"
"3041",0,2012-10-11,"1320"
"3042",0,2012-10-11,"1325"
"3043",0,2012-10-11,"1330"
"3044",0,2012-10-11,"1335"
"3045",0,2012-10-11,"1340"
"3046",0,2012-10-11,"1345"
"3047",0,2012-10-11,"1350"
"3048",0,2012-10-11,"1355"
"3049",0,2012-10-11,"1400"
"3050",0,2012-10-11,"1405"
"3051",0,2012-10-11,"1410"
"3052",0,2012-10-11,"1415"
"3053",0,2012-10-11,"1420"
"3054",0,2012-10-11,"1425"
"3055",22,2012-10-11,"1430"
"3056",27,2012-10-11,"1435"
"3057",0,2012-10-11,"1440"
"3058",0,2012-10-11,"1445"
"3059",0,2012-10-11,"1450"
"3060",0,2012-10-11,"1455"
"3061",0,2012-10-11,"1500"
"3062",0,2012-10-11,"1505"
"3063",0,2012-10-11,"1510"
"3064",0,2012-10-11,"1515"
"3065",0,2012-10-11,"1520"
"3066",0,2012-10-11,"1525"
"3067",75,2012-10-11,"1530"
"3068",119,2012-10-11,"1535"
"3069",395,2012-10-11,"1540"
"3070",78,2012-10-11,"1545"
"3071",292,2012-10-11,"1550"
"3072",416,2012-10-11,"1555"
"3073",35,2012-10-11,"1600"
"3074",0,2012-10-11,"1605"
"3075",0,2012-10-11,"1610"
"3076",27,2012-10-11,"1615"
"3077",32,2012-10-11,"1620"
"3078",0,2012-10-11,"1625"
"3079",0,2012-10-11,"1630"
"3080",0,2012-10-11,"1635"
"3081",0,2012-10-11,"1640"
"3082",0,2012-10-11,"1645"
"3083",49,2012-10-11,"1650"
"3084",57,2012-10-11,"1655"
"3085",34,2012-10-11,"1700"
"3086",0,2012-10-11,"1705"
"3087",0,2012-10-11,"1710"
"3088",0,2012-10-11,"1715"
"3089",0,2012-10-11,"1720"
"3090",0,2012-10-11,"1725"
"3091",39,2012-10-11,"1730"
"3092",30,2012-10-11,"1735"
"3093",9,2012-10-11,"1740"
"3094",41,2012-10-11,"1745"
"3095",7,2012-10-11,"1750"
"3096",0,2012-10-11,"1755"
"3097",0,2012-10-11,"1800"
"3098",40,2012-10-11,"1805"
"3099",22,2012-10-11,"1810"
"3100",31,2012-10-11,"1815"
"3101",19,2012-10-11,"1820"
"3102",0,2012-10-11,"1825"
"3103",8,2012-10-11,"1830"
"3104",22,2012-10-11,"1835"
"3105",62,2012-10-11,"1840"
"3106",60,2012-10-11,"1845"
"3107",0,2012-10-11,"1850"
"3108",0,2012-10-11,"1855"
"3109",0,2012-10-11,"1900"
"3110",0,2012-10-11,"1905"
"3111",0,2012-10-11,"1910"
"3112",0,2012-10-11,"1915"
"3113",0,2012-10-11,"1920"
"3114",0,2012-10-11,"1925"
"3115",0,2012-10-11,"1930"
"3116",0,2012-10-11,"1935"
"3117",0,2012-10-11,"1940"
"3118",0,2012-10-11,"1945"
"3119",0,2012-10-11,"1950"
"3120",0,2012-10-11,"1955"
"3121",0,2012-10-11,"2000"
"3122",0,2012-10-11,"2005"
"3123",0,2012-10-11,"2010"
"3124",0,2012-10-11,"2015"
"3125",0,2012-10-11,"2020"
"3126",0,2012-10-11,"2025"
"3127",0,2012-10-11,"2030"
"3128",0,2012-10-11,"2035"
"3129",0,2012-10-11,"2040"
"3130",0,2012-10-11,"2045"
"3131",0,2012-10-11,"2050"
"3132",0,2012-10-11,"2055"
"3133",0,2012-10-11,"2100"
"3134",0,2012-10-11,"2105"
"3135",95,2012-10-11,"2110"
"3136",0,2012-10-11,"2115"
"3137",91,2012-10-11,"2120"
"3138",50,2012-10-11,"2125"
"3139",31,2012-10-11,"2130"
"3140",0,2012-10-11,"2135"
"3141",0,2012-10-11,"2140"
"3142",0,2012-10-11,"2145"
"3143",20,2012-10-11,"2150"
"3144",11,2012-10-11,"2155"
"3145",0,2012-10-11,"2200"
"3146",0,2012-10-11,"2205"
"3147",0,2012-10-11,"2210"
"3148",0,2012-10-11,"2215"
"3149",0,2012-10-11,"2220"
"3150",0,2012-10-11,"2225"
"3151",0,2012-10-11,"2230"
"3152",0,2012-10-11,"2235"
"3153",0,2012-10-11,"2240"
"3154",0,2012-10-11,"2245"
"3155",0,2012-10-11,"2250"
"3156",0,2012-10-11,"2255"
"3157",11,2012-10-11,"2300"
"3158",0,2012-10-11,"2305"
"3159",0,2012-10-11,"2310"
"3160",0,2012-10-11,"2315"
"3161",0,2012-10-11,"2320"
"3162",4,2012-10-11,"2325"
"3163",0,2012-10-11,"2330"
"3164",0,2012-10-11,"2335"
"3165",0,2012-10-11,"2340"
"3166",0,2012-10-11,"2345"
"3167",0,2012-10-11,"2350"
"3168",0,2012-10-11,"2355"
"3169",0,2012-10-12,"0"
"3170",0,2012-10-12,"5"
"3171",0,2012-10-12,"10"
"3172",0,2012-10-12,"15"
"3173",0,2012-10-12,"20"
"3174",0,2012-10-12,"25"
"3175",0,2012-10-12,"30"
"3176",0,2012-10-12,"35"
"3177",0,2012-10-12,"40"
"3178",0,2012-10-12,"45"
"3179",0,2012-10-12,"50"
"3180",0,2012-10-12,"55"
"3181",0,2012-10-12,"100"
"3182",0,2012-10-12,"105"
"3183",0,2012-10-12,"110"
"3184",0,2012-10-12,"115"
"3185",0,2012-10-12,"120"
"3186",0,2012-10-12,"125"
"3187",38,2012-10-12,"130"
"3188",0,2012-10-12,"135"
"3189",0,2012-10-12,"140"
"3190",0,2012-10-12,"145"
"3191",0,2012-10-12,"150"
"3192",0,2012-10-12,"155"
"3193",0,2012-10-12,"200"
"3194",0,2012-10-12,"205"
"3195",0,2012-10-12,"210"
"3196",0,2012-10-12,"215"
"3197",0,2012-10-12,"220"
"3198",0,2012-10-12,"225"
"3199",0,2012-10-12,"230"
"3200",0,2012-10-12,"235"
"3201",0,2012-10-12,"240"
"3202",0,2012-10-12,"245"
"3203",7,2012-10-12,"250"
"3204",0,2012-10-12,"255"
"3205",0,2012-10-12,"300"
"3206",0,2012-10-12,"305"
"3207",0,2012-10-12,"310"
"3208",0,2012-10-12,"315"
"3209",0,2012-10-12,"320"
"3210",0,2012-10-12,"325"
"3211",0,2012-10-12,"330"
"3212",0,2012-10-12,"335"
"3213",0,2012-10-12,"340"
"3214",0,2012-10-12,"345"
"3215",0,2012-10-12,"350"
"3216",0,2012-10-12,"355"
"3217",0,2012-10-12,"400"
"3218",0,2012-10-12,"405"
"3219",0,2012-10-12,"410"
"3220",0,2012-10-12,"415"
"3221",0,2012-10-12,"420"
"3222",0,2012-10-12,"425"
"3223",48,2012-10-12,"430"
"3224",0,2012-10-12,"435"
"3225",0,2012-10-12,"440"
"3226",0,2012-10-12,"445"
"3227",0,2012-10-12,"450"
"3228",0,2012-10-12,"455"
"3229",0,2012-10-12,"500"
"3230",0,2012-10-12,"505"
"3231",0,2012-10-12,"510"
"3232",0,2012-10-12,"515"
"3233",0,2012-10-12,"520"
"3234",0,2012-10-12,"525"
"3235",0,2012-10-12,"530"
"3236",0,2012-10-12,"535"
"3237",30,2012-10-12,"540"
"3238",92,2012-10-12,"545"
"3239",0,2012-10-12,"550"
"3240",11,2012-10-12,"555"
"3241",0,2012-10-12,"600"
"3242",10,2012-10-12,"605"
"3243",19,2012-10-12,"610"
"3244",111,2012-10-12,"615"
"3245",38,2012-10-12,"620"
"3246",16,2012-10-12,"625"
"3247",29,2012-10-12,"630"
"3248",9,2012-10-12,"635"
"3249",45,2012-10-12,"640"
"3250",35,2012-10-12,"645"
"3251",53,2012-10-12,"650"
"3252",43,2012-10-12,"655"
"3253",8,2012-10-12,"700"
"3254",40,2012-10-12,"705"
"3255",0,2012-10-12,"710"
"3256",32,2012-10-12,"715"
"3257",57,2012-10-12,"720"
"3258",35,2012-10-12,"725"
"3259",117,2012-10-12,"730"
"3260",117,2012-10-12,"735"
"3261",25,2012-10-12,"740"
"3262",95,2012-10-12,"745"
"3263",29,2012-10-12,"750"
"3264",141,2012-10-12,"755"
"3265",51,2012-10-12,"800"
"3266",123,2012-10-12,"805"
"3267",440,2012-10-12,"810"
"3268",687,2012-10-12,"815"
"3269",614,2012-10-12,"820"
"3270",474,2012-10-12,"825"
"3271",750,2012-10-12,"830"
"3272",742,2012-10-12,"835"
"3273",770,2012-10-12,"840"
"3274",735,2012-10-12,"845"
"3275",746,2012-10-12,"850"
"3276",748,2012-10-12,"855"
"3277",802,2012-10-12,"900"
"3278",280,2012-10-12,"905"
"3279",31,2012-10-12,"910"
"3280",0,2012-10-12,"915"
"3281",0,2012-10-12,"920"
"3282",0,2012-10-12,"925"
"3283",0,2012-10-12,"930"
"3284",0,2012-10-12,"935"
"3285",0,2012-10-12,"940"
"3286",7,2012-10-12,"945"
"3287",92,2012-10-12,"950"
"3288",0,2012-10-12,"955"
"3289",0,2012-10-12,"1000"
"3290",0,2012-10-12,"1005"
"3291",0,2012-10-12,"1010"
"3292",0,2012-10-12,"1015"
"3293",46,2012-10-12,"1020"
"3294",7,2012-10-12,"1025"
"3295",0,2012-10-12,"1030"
"3296",328,2012-10-12,"1035"
"3297",156,2012-10-12,"1040"
"3298",0,2012-10-12,"1045"
"3299",0,2012-10-12,"1050"
"3300",0,2012-10-12,"1055"
"3301",129,2012-10-12,"1100"
"3302",339,2012-10-12,"1105"
"3303",150,2012-10-12,"1110"
"3304",0,2012-10-12,"1115"
"3305",0,2012-10-12,"1120"
"3306",0,2012-10-12,"1125"
"3307",70,2012-10-12,"1130"
"3308",0,2012-10-12,"1135"
"3309",9,2012-10-12,"1140"
"3310",0,2012-10-12,"1145"
"3311",0,2012-10-12,"1150"
"3312",0,2012-10-12,"1155"
"3313",70,2012-10-12,"1200"
"3314",0,2012-10-12,"1205"
"3315",0,2012-10-12,"1210"
"3316",0,2012-10-12,"1215"
"3317",0,2012-10-12,"1220"
"3318",0,2012-10-12,"1225"
"3319",0,2012-10-12,"1230"
"3320",0,2012-10-12,"1235"
"3321",18,2012-10-12,"1240"
"3322",91,2012-10-12,"1245"
"3323",0,2012-10-12,"1250"
"3324",0,2012-10-12,"1255"
"3325",0,2012-10-12,"1300"
"3326",75,2012-10-12,"1305"
"3327",0,2012-10-12,"1310"
"3328",0,2012-10-12,"1315"
"3329",0,2012-10-12,"1320"
"3330",0,2012-10-12,"1325"
"3331",99,2012-10-12,"1330"
"3332",0,2012-10-12,"1335"
"3333",0,2012-10-12,"1340"
"3334",0,2012-10-12,"1345"
"3335",0,2012-10-12,"1350"
"3336",96,2012-10-12,"1355"
"3337",16,2012-10-12,"1400"
"3338",20,2012-10-12,"1405"
"3339",144,2012-10-12,"1410"
"3340",321,2012-10-12,"1415"
"3341",267,2012-10-12,"1420"
"3342",0,2012-10-12,"1425"
"3343",0,2012-10-12,"1430"
"3344",0,2012-10-12,"1435"
"3345",0,2012-10-12,"1440"
"3346",0,2012-10-12,"1445"
"3347",9,2012-10-12,"1450"
"3348",0,2012-10-12,"1455"
"3349",0,2012-10-12,"1500"
"3350",24,2012-10-12,"1505"
"3351",78,2012-10-12,"1510"
"3352",0,2012-10-12,"1515"
"3353",26,2012-10-12,"1520"
"3354",35,2012-10-12,"1525"
"3355",0,2012-10-12,"1530"
"3356",0,2012-10-12,"1535"
"3357",0,2012-10-12,"1540"
"3358",365,2012-10-12,"1545"
"3359",90,2012-10-12,"1550"
"3360",432,2012-10-12,"1555"
"3361",275,2012-10-12,"1600"
"3362",34,2012-10-12,"1605"
"3363",0,2012-10-12,"1610"
"3364",92,2012-10-12,"1615"
"3365",15,2012-10-12,"1620"
"3366",0,2012-10-12,"1625"
"3367",0,2012-10-12,"1630"
"3368",0,2012-10-12,"1635"
"3369",0,2012-10-12,"1640"
"3370",20,2012-10-12,"1645"
"3371",10,2012-10-12,"1650"
"3372",9,2012-10-12,"1655"
"3373",0,2012-10-12,"1700"
"3374",0,2012-10-12,"1705"
"3375",32,2012-10-12,"1710"
"3376",24,2012-10-12,"1715"
"3377",0,2012-10-12,"1720"
"3378",0,2012-10-12,"1725"
"3379",38,2012-10-12,"1730"
"3380",40,2012-10-12,"1735"
"3381",19,2012-10-12,"1740"
"3382",71,2012-10-12,"1745"
"3383",2,2012-10-12,"1750"
"3384",21,2012-10-12,"1755"
"3385",0,2012-10-12,"1800"
"3386",433,2012-10-12,"1805"
"3387",463,2012-10-12,"1810"
"3388",511,2012-10-12,"1815"
"3389",298,2012-10-12,"1820"
"3390",500,2012-10-12,"1825"
"3391",473,2012-10-12,"1830"
"3392",506,2012-10-12,"1835"
"3393",24,2012-10-12,"1840"
"3394",35,2012-10-12,"1845"
"3395",41,2012-10-12,"1850"
"3396",46,2012-10-12,"1855"
"3397",0,2012-10-12,"1900"
"3398",0,2012-10-12,"1905"
"3399",0,2012-10-12,"1910"
"3400",16,2012-10-12,"1915"
"3401",23,2012-10-12,"1920"
"3402",0,2012-10-12,"1925"
"3403",0,2012-10-12,"1930"
"3404",0,2012-10-12,"1935"
"3405",18,2012-10-12,"1940"
"3406",54,2012-10-12,"1945"
"3407",36,2012-10-12,"1950"
"3408",0,2012-10-12,"1955"
"3409",0,2012-10-12,"2000"
"3410",0,2012-10-12,"2005"
"3411",0,2012-10-12,"2010"
"3412",0,2012-10-12,"2015"
"3413",0,2012-10-12,"2020"
"3414",0,2012-10-12,"2025"
"3415",0,2012-10-12,"2030"
"3416",0,2012-10-12,"2035"
"3417",0,2012-10-12,"2040"
"3418",18,2012-10-12,"2045"
"3419",30,2012-10-12,"2050"
"3420",23,2012-10-12,"2055"
"3421",70,2012-10-12,"2100"
"3422",113,2012-10-12,"2105"
"3423",0,2012-10-12,"2110"
"3424",0,2012-10-12,"2115"
"3425",0,2012-10-12,"2120"
"3426",0,2012-10-12,"2125"
"3427",0,2012-10-12,"2130"
"3428",0,2012-10-12,"2135"
"3429",0,2012-10-12,"2140"
"3430",0,2012-10-12,"2145"
"3431",0,2012-10-12,"2150"
"3432",0,2012-10-12,"2155"
"3433",0,2012-10-12,"2200"
"3434",0,2012-10-12,"2205"
"3435",0,2012-10-12,"2210"
"3436",9,2012-10-12,"2215"
"3437",0,2012-10-12,"2220"
"3438",0,2012-10-12,"2225"
"3439",8,2012-10-12,"2230"
"3440",0,2012-10-12,"2235"
"3441",0,2012-10-12,"2240"
"3442",0,2012-10-12,"2245"
"3443",0,2012-10-12,"2250"
"3444",0,2012-10-12,"2255"
"3445",0,2012-10-12,"2300"
"3446",0,2012-10-12,"2305"
"3447",0,2012-10-12,"2310"
"3448",0,2012-10-12,"2315"
"3449",0,2012-10-12,"2320"
"3450",0,2012-10-12,"2325"
"3451",0,2012-10-12,"2330"
"3452",0,2012-10-12,"2335"
"3453",0,2012-10-12,"2340"
"3454",0,2012-10-12,"2345"
"3455",0,2012-10-12,"2350"
"3456",0,2012-10-12,"2355"
"3457",0,2012-10-13,"0"
"3458",0,2012-10-13,"5"
"3459",0,2012-10-13,"10"
"3460",0,2012-10-13,"15"
"3461",0,2012-10-13,"20"
"3462",0,2012-10-13,"25"
"3463",0,2012-10-13,"30"
"3464",0,2012-10-13,"35"
"3465",0,2012-10-13,"40"
"3466",0,2012-10-13,"45"
"3467",0,2012-10-13,"50"
"3468",0,2012-10-13,"55"
"3469",0,2012-10-13,"100"
"3470",0,2012-10-13,"105"
"3471",0,2012-10-13,"110"
"3472",0,2012-10-13,"115"
"3473",0,2012-10-13,"120"
"3474",0,2012-10-13,"125"
"3475",0,2012-10-13,"130"
"3476",0,2012-10-13,"135"
"3477",0,2012-10-13,"140"
"3478",0,2012-10-13,"145"
"3479",0,2012-10-13,"150"
"3480",0,2012-10-13,"155"
"3481",0,2012-10-13,"200"
"3482",0,2012-10-13,"205"
"3483",0,2012-10-13,"210"
"3484",0,2012-10-13,"215"
"3485",0,2012-10-13,"220"
"3486",0,2012-10-13,"225"
"3487",0,2012-10-13,"230"
"3488",0,2012-10-13,"235"
"3489",0,2012-10-13,"240"
"3490",0,2012-10-13,"245"
"3491",0,2012-10-13,"250"
"3492",0,2012-10-13,"255"
"3493",0,2012-10-13,"300"
"3494",0,2012-10-13,"305"
"3495",0,2012-10-13,"310"
"3496",0,2012-10-13,"315"
"3497",0,2012-10-13,"320"
"3498",0,2012-10-13,"325"
"3499",0,2012-10-13,"330"
"3500",0,2012-10-13,"335"
"3501",10,2012-10-13,"340"
"3502",0,2012-10-13,"345"
"3503",0,2012-10-13,"350"
"3504",0,2012-10-13,"355"
"3505",0,2012-10-13,"400"
"3506",0,2012-10-13,"405"
"3507",0,2012-10-13,"410"
"3508",0,2012-10-13,"415"
"3509",0,2012-10-13,"420"
"3510",0,2012-10-13,"425"
"3511",24,2012-10-13,"430"
"3512",29,2012-10-13,"435"
"3513",0,2012-10-13,"440"
"3514",9,2012-10-13,"445"
"3515",33,2012-10-13,"450"
"3516",0,2012-10-13,"455"
"3517",0,2012-10-13,"500"
"3518",0,2012-10-13,"505"
"3519",0,2012-10-13,"510"
"3520",0,2012-10-13,"515"
"3521",0,2012-10-13,"520"
"3522",0,2012-10-13,"525"
"3523",0,2012-10-13,"530"
"3524",0,2012-10-13,"535"
"3525",0,2012-10-13,"540"
"3526",0,2012-10-13,"545"
"3527",0,2012-10-13,"550"
"3528",39,2012-10-13,"555"
"3529",0,2012-10-13,"600"
"3530",0,2012-10-13,"605"
"3531",0,2012-10-13,"610"
"3532",55,2012-10-13,"615"
"3533",0,2012-10-13,"620"
"3534",0,2012-10-13,"625"
"3535",0,2012-10-13,"630"
"3536",69,2012-10-13,"635"
"3537",26,2012-10-13,"640"
"3538",12,2012-10-13,"645"
"3539",28,2012-10-13,"650"
"3540",0,2012-10-13,"655"
"3541",0,2012-10-13,"700"
"3542",0,2012-10-13,"705"
"3543",32,2012-10-13,"710"
"3544",0,2012-10-13,"715"
"3545",0,2012-10-13,"720"
"3546",6,2012-10-13,"725"
"3547",52,2012-10-13,"730"
